N         Time(s)           OB_avg          OB_max       OB_min
19960     0.00203012        341171.51       394351       313836          
19990     0.00202414        339640.44       392168       317498          
20020     0.00199774        340551.72       380639       315706          
20050     0.00203937        340191.42       381360       317305          
20080     0.00201261        341341.99       386549       318952          
20110     0.00207581        340063.99       380878       316333          
20140     0.00201872        340311.28       386622       320428          
20170     0.00206734        344269.99       389527       318101          
20200     0.00206097        343346.70       382193       312752          
20230     0.00201836        341463.96       385118       319402          
20260     0.00205196        345847.86       385084       323820          
20290     0.00204805        344971.15       399727       321696          
20320     0.00205495        347482.62       385993       316329          
20350     0.00204928        344122.76       385971       320081          
20380     0.00207052        347182.28       392477       325210          
20410     0.00207380        348337.60       419973       323425          
20440     0.00210078        345556.12       388982       318564          
20470     0.00221251        347334.49       402429       322904          
20500     0.00209291        347320.09       391751       321680          
20530     0.00207244        348695.51       378640       327394          
20560     0.00206457        349804.47       403344       326598          
20590     0.00207935        352176.59       404623       323455          
20620     0.00207902        352583.53       407920       327655          
20650     0.00207525        349951.42       382260       327227          
20680     0.00210345        350981.30       389803       329496          
20710     0.00207675        351692.67       401586       325587          
20740     0.00207462        356377.01       406401       330726          
20770     0.00209852        351281.01       385114       326773          
20800     0.00208174        357808.73       397502       327104          
20830     0.00210889        353283.84       387608       331472          
20860     0.00208828        357104.57       438034       331909          
20890     0.00208862        356334.65       423124       332857          
20920     0.00212893        356830.81       405153       333313          
20950     0.00210170        359067.00       392316       335594          
20980     0.00208474        357438.49       410785       332503          
21010     0.00209406        357454.44       395792       332942          
21040     0.00213741        358643.02       394217       333807          
21070     0.00214903        358915.81       431150       331554          
21100     0.00210245        358878.00       395159       331642          
21130     0.00210728        360698.97       409671       337658          
21160     0.00210281        360542.47       413945       337449          
21190     0.00211024        363386.18       410435       331566          
21220     0.00210826        359939.16       419859       341119          
21250     0.00223034        361885.84       413111       340032          
21280     0.00212910        363443.14       411727       339104          
21310     0.00215185        368208.98       447231       340760          
21340     0.00224612        364131.21       394973       342066          
21370     0.00216717        364218.02       407540       338900          
21400     0.00215668        365229.53       395262       341497          
21430     0.00217043        366184.67       417429       339867          
21460     0.00220878        366763.77       406997       342369          
21490     0.00219746        366694.35       465004       341915          
21520     0.00217307        369978.33       421827       344644          
21550     0.00220128        366812.82       405230       342232          
21580     0.00217777        370143.66       425602       343383          
21610     0.00218013        370617.35       408837       344304          
21640     0.00218064        370250.84       405672       343428          
21670     0.00221673        370855.46       408950       347082          
21700     0.00215628        368331.80       428347       342927          
21730     0.00216207        371267.15       432839       344484          
21760     0.00222249        373598.32       443404       345388          
21790     0.00218968        372431.72       420771       349239          
21820     0.00218488        371551.53       405699       343281          
21850     0.00220563        374756.82       419225       350456          
21880     0.00228943        374495.76       412931       344147          
21910     0.00232781        376241.88       408518       353320          
21940     0.00220719        376242.67       421176       352396          
21970     0.00221835        377310.72       414967       348232          
22000     0.00221162        375398.55       434675       351879          
22030     0.00222340        378432.00       417169       351822          
22060     0.00224410        376189.54       426676       351470          
22090     0.00224798        380688.88       434218       354491          
22120     0.00223203        380148.47       435168       352740          
22150     0.00222744        379754.34       430496       354344          
22180     0.00226108        380348.24       423079       355411          
22210     0.00224209        382836.33       437569       356428          
22240     0.00226607        381501.10       418731       352835          
22270     0.00224604        382201.14       430634       358794          
22300     0.00225251        384735.06       428504       358286          
22330     0.00225350        384240.67       427310       358841          
22360     0.00224932        383931.97       432155       354888          
22390     0.00226295        385678.90       425003       360869          
22420     0.00226663        386826.99       425855       356936          
22450     0.00224483        385161.37       424508       360652          
22480     0.00228878        387271.17       434453       365403          
22510     0.00229087        386335.56       435513       358318          
22540     0.00227197        387943.35       467325       355974          
22570     0.00231375        389355.65       445489       360124          
22600     0.00225731        388202.97       437812       361906          
22630     0.00228033        389770.09       432312       364369          
22660     0.00235028        390942.02       436885       364991          
22690     0.00232101        390843.25       460841       363816          
22720     0.00230367        390613.89       432056       364899          
22750     0.00230692        390467.24       430898       363116          
22780     0.00228701        393101.53       448613       362350          
22810     0.00230936        391365.26       442284       365885          
22840     0.00229331        393822.42       438592       368101          
22870     0.00232002        393863.59       452749       365522          
22900     0.00231053        397813.48       452095       362570          
22930     0.00232837        396099.38       440937       369552          
22960     0.00238409        397658.03       441379       368374          
22990     0.00229477        396397.36       432523       367572          
23020     0.00233303        397597.67       464246       367129          
23050     0.00261155        395331.48       430477       369595          
23080     0.00233534        399525.20       455108       368366          
23110     0.00230448        397539.79       443985       373776          
23140     0.00237523        398458.82       454215       372515          
23170     0.00235803        401478.44       453567       380470          
23200     0.00229182        402555.44       467284       375823          
23230     0.00235943        400171.79       453779       373050          
23260     0.00233995        401814.64       442698       370237          
23290     0.00247491        403269.94       480005       373652          
23320     0.00246286        403446.83       462326       376351          
23350     0.00234314        401774.04       438261       373762          
23380     0.00239798        404764.85       450270       380280          
23410     0.00240740        403570.78       449610       377227          
23440     0.00235216        405751.82       462359       380118          
23470     0.00236971        404390.25       463462       380472          
23500     0.00236732        407387.99       463119       378132          
23530     0.00244163        404102.17       445845       378251          
23560     0.00241003        406355.91       456546       380191          
23590     0.00240816        405949.03       471390       383429          
23620     0.00245925        406350.68       464118       379787          
23650     0.00244385        409153.29       453868       384234          
23680     0.00244545        410557.12       462251       383493          
23710     0.00247310        408849.43       479153       380815          
23740     0.00245199        409665.11       452054       381847          
23770     0.00242350        410947.68       460386       384128          
23800     0.00246892        412172.80       470213       385234          
23830     0.00242333        412243.86       455399       385349          
23860     0.00242577        413280.28       486832       380406          
23890     0.00243312        412442.56       468912       381801          
23920     0.00238407        413552.22       463772       386183          
23950     0.00242628        414133.47       467271       385354          
23980     0.00241551        414680.36       458778       383061          
24010     0.00243813        413610.65       453938       387527          
24040     0.00247518        419441.46       474882       392367          
24070     0.00246247        418899.63       475430       384305          
24100     0.00241547        415375.95       459659       385286          
24130     0.00246490        419408.13       468127       389597          
24160     0.00245072        422825.58       502580       383381          
24190     0.00245943        418483.72       482586       387047          
24220     0.00245120        422715.21       466555       391056          
24250     0.00247227        421569.07       459056       391337          
24280     0.00246538        419324.41       467914       391168          
24310     0.00245507        421697.03       467318       390053          
24340     0.00244692        418755.51       459328       391609          
24370     0.00252061        420564.56       460083       391218          
24400     0.00252747        425376.61       490410       397476          
24430     0.00258867        424396.38       471735       391973          
24460     0.00247605        425248.67       482146       396624          
24490     0.00249209        427485.12       487640       399189          
24520     0.00252863        424607.56       473873       390273          
24550     0.00247963        426347.81       474476       399888          
24580     0.00252029        427656.64       477335       395770          
24610     0.00248482        427387.47       471305       401886          
24640     0.00250298        429197.20       480611       400575          
24670     0.00250912        428310.33       474175       398590          
24700     0.00252138        430940.31       475943       399070          
24730     0.00256456        432250.14       476377       402212          
24760     0.00255869        429947.01       472053       404409          
24790     0.00250855        434574.89       499922       407357          
24820     0.00252602        430393.20       488921       402528          
24850     0.00252276        432175.04       485713       402147          
24880     0.00253647        433291.78       480048       405273          
24910     0.00251926        433699.74       475141       401394          
24940     0.00250740        433231.16       475489       399721          
24970     0.00252915        433177.56       478549       408622          
25000     0.00251015        433829.25       489942       403382          
25030     0.00253834        436855.33       503852       409074          
25060     0.00259047        434900.59       489571       405784          
25090     0.00259764        437366.46       491965       407255          
25120     0.00259270        437853.92       494482       407562          
25150     0.00261093        438268.78       502928       406315          
25180     0.00261031        438818.55       486838       411106          
25210     0.00260954        438893.83       481986       408833          
25240     0.00263404        440896.51       483869       410372          
25270     0.00261607        440516.25       485132       409917          
25300     0.00262746        441763.68       502085       412501          
25330     0.00267308        440451.56       487411       414554          
25360     0.00263420        445273.06       494596       410512          
25390     0.00254762        443190.22       497771       405517          
25420     0.00261242        445210.83       522070       415062          
25450     0.00256657        444222.95       495422       419303          
25480     0.00257370        445774.91       495235       410971          
25510     0.00266824        443788.92       518976       408117          
25540     0.00265463        446131.33       513047       415443          
25570     0.00264527        447092.68       480452       420081          
25600     0.00267294        446931.12       496384       420873          
25630     0.00265657        446984.71       501447       416662          
25660     0.00265105        448082.17       497946       420021          
25690     0.00259848        447239.87       492526       416650          
25720     0.00266741        450906.08       518201       420973          
25750     0.00267421        451814.93       536111       419160          
25780     0.00268441        451351.32       503637       420192          
25810     0.00268968        451671.48       513770       422980          
25840     0.00271083        451655.75       538115       420578          
25870     0.00268586        449828.17       537986       421017          
25900     0.00269444        454859.35       501550       416922          
25930     0.00271115        452576.72       515045       418472          
25960     0.00268907        453322.47       499520       427406          
25990     0.00269424        453352.64       501541       424983          
26020     0.00272468        455806.88       504980       431727          
26050     0.00268072        456318.30       530618       427522          
26080     0.00268500        459660.16       536950       424036          
26110     0.00271024        453790.53       495304       427486          
26140     0.00271223        455450.90       520133       424447          
26170     0.00272414        457639.03       516849       424830          
26200     0.00273197        458871.60       528268       422486          
26230     0.00273027        459333.12       553791       429256          
26260     0.00272403        460382.74       518579       430350          
26290     0.00264657        461943.63       504906       429852          
26320     0.00265855        463035.22       531604       429760          
26350     0.00276517        462438.03       512619       428930          
26380     0.00272897        460223.08       513940       431837          
26410     0.00274038        461519.75       511291       432438          
26440     0.00267688        464117.28       519278       433706          
26470     0.00273090        466430.39       536384       425482          
26500     0.00276103        462411.53       523618       432860          
26530     0.00275789        463493.32       549697       430660          
26560     0.00282455        464362.58       523308       428598          
26590     0.00294984        468857.41       514275       432621          
26620     0.00287463        468153.02       532833       438419          
26650     0.00277167        467394.53       525272       428436          
26680     0.00278137        464880.55       514147       433029          
26710     0.00272739        467013.21       511348       441359          
26740     0.00277778        468423.79       512899       436981          
26770     0.00283285        467097.48       506724       435366          
26800     0.00291225        469726.83       518070       440849          
26830     0.00285765        469976.78       528510       435001          
26860     0.00285913        471882.42       563590       432264          
26890     0.00279333        471526.33       521624       436464          
26920     0.00283196        472249.97       527594       442525          
26950     0.00279908        476042.01       546392       438901          
26980     0.00279936        469414.31       526507       440229          
27010     0.00277324        473033.95       530173       443050          
27040     0.00273183        473747.58       527761       443293          
27070     0.00279900        478325.92       520431       443508          
27100     0.00280439        474154.36       534281       442472          
27130     0.00295877        475769.78       517116       449839          
27160     0.00305658        477495.67       557913       447527          
27190     0.00296014        477608.13       523998       441694          
27220     0.00286784        478164.22       539784       452092          
27250     0.00280450        476863.05       527831       447964          
27280     0.00283553        480349.47       538096       447903          
27310     0.00287371        480150.07       518886       450381          
27340     0.00295534        482341.89       542628       447990          
27370     0.00288409        481538.02       555414       449339          
27400     0.00285603        482626.94       537824       448945          
27430     0.00286297        482961.03       569582       453057          
27460     0.00286943        485648.59       540391       455266          
27490     0.00286136        486614.10       542196       456806          
27520     0.00288515        486035.12       537108       449946          
27550     0.00287651        482652.60       520651       449158          
27580     0.00286367        487545.80       547796       452843          
27610     0.00289733        485274.52       532755       452113          
27640     0.00287733        486360.30       543420       455751          
27670     0.00290543        487817.84       540224       453514          
27700     0.00293770        486856.12       559090       456146          
27730     0.00289084        487503.92       554910       455237          
27760     0.00291592        488553.88       568872       451467          
27790     0.00290642        487084.17       566627       453294          
27820     0.00290487        492286.81       547411       458101          
27850     0.00285798        487474.10       527206       453786          
27880     0.00288652        491772.00       548115       450975          
27910     0.00292981        490334.76       532217       462228          
27940     0.00291722        491024.88       543122       456873          
27970     0.00292821        492732.35       556950       452759          
28000     0.00294588        493125.62       550500       458731          
28030     0.00294291        493496.65       550210       462661          
28060     0.00293547        494273.56       558256       461239          
28090     0.00294278        494499.64       550278       461992          
28120     0.00294158        494973.91       590976       467471          
28150     0.00299376        500085.91       564086       466298          
28180     0.00286986        497658.22       588582       464426          
28210     0.00290807        498503.96       548098       466073          
28240     0.00297269        497948.43       581253       469822          
28270     0.00291350        497898.94       555297       465462          
28300     0.00290744        495999.26       553541       465054          
28330     0.00301066        499273.60       560950       468611          
28360     0.00290374        500828.12       574657       467128          
28390     0.00295540        499841.34       553403       470517          
28420     0.00292441        503077.00       580036       463490          
28450     0.00294117        505550.00       557951       467836          
28480     0.00291217        503140.75       574554       468926          
28510     0.00291887        504990.11       583412       469047          
28540     0.00296632        503673.91       574788       474343          
28570     0.00298720        507923.80       553795       473730          
28600     0.00299889        510033.64       582682       474128          
28630     0.00298257        504538.15       560538       475214          
28660     0.00300150        509459.12       561275       469825          
28690     0.00305248        504786.62       573091       477768          
28720     0.00300955        508731.38       587700       478406          
28750     0.00303323        510216.85       570214       471217          
28780     0.00301560        509027.83       583137       477865          
28810     0.00303083        510148.58       583420       475480          
28840     0.00302567        508121.78       572016       475151          
28870     0.00301470        511867.55       587330       479114          
28900     0.00307343        512872.85       592305       475517          
28930     0.00302926        510352.47       553989       482552          
28960     0.00304860        513415.35       570147       482683          
28990     0.00304762        511697.92       566272       472485          
29020     0.00306724        514714.31       569289       470431          
29050     0.00306825        515048.98       572137       479238          
29080     0.00306277        516393.88       575053       479973          
29110     0.00307478        517020.71       588009       486112          
29140     0.00310093        514952.60       570998       489086          
29170     0.00308407        521576.61       605247       478338          
29200     0.00308622        515071.92       577506       477364          
29230     0.00308362        518306.07       552705       483466          
29260     0.00307558        516833.03       589763       480128          
29290     0.00307179        520471.52       569344       486120          
29320     0.00307939        521546.75       589855       477236          
29350     0.00312764        519358.16       568372       479700          
29380     0.00309758        520338.99       568722       479195          
29410     0.00311086        518031.75       569768       483386          
29440     0.00310643        519844.51       590585       486708          
29470     0.00309327        521035.89       591841       486627          
29500     0.00302307        523768.32       619469       488214          
29530     0.00301251        524522.62       594164       485793          
29560     0.00303813        525324.45       583257       493098          
29590     0.00305790        524073.06       569756       488996          
29620     0.00310074        525409.17       577079       487854          
29650     0.00327021        526500.29       610636       494665          
29680     0.00311896        526884.56       605859       492460          
29710     0.00314218        527998.82       608442       496316          
29740     0.00311220        524688.72       632412       492163          
29770     0.00312372        529446.62       581539       490270          
29800     0.00313132        526331.01       598020       487104          
29830     0.00312831        529468.40       592419       500641          
29860     0.00304695        532237.46       595161       495937          
29890     0.00313559        529302.38       609223       489692          
29920     0.00310426        529599.84       600309       498330          
29950     0.00336517        532053.38       575780       499750          
29980     0.00354020        529928.96       599172       496596          
