N         Time(s)           OB_avg          OB_max       OB_min
4830      0.00016678        49782.00        49782        49782           
4840      0.00016523        49902.00        49902        49902           
4850      0.00016971        50022.00        50022        50022           
4860      0.00016671        50142.00        50142        50142           
4870      0.00016909        50262.00        50262        50262           
4880      0.00016764        50382.00        50382        50382           
4890      0.00016527        50502.00        50502        50502           
4900      0.00016870        50622.00        50622        50622           
4910      0.00017185        50742.00        50742        50742           
4920      0.00017733        50862.00        50862        50862           
4930      0.00017540        50982.00        50982        50982           
4940      0.00016980        51102.00        51102        51102           
4950      0.00017033        51222.00        51222        51222           
4960      0.00017033        51342.00        51342        51342           
4970      0.00017002        51462.00        51462        51462           
4980      0.00017046        51582.00        51582        51582           
4990      0.00016977        51702.00        51702        51702           
5000      0.00017334        51822.00        51822        51822           
